FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
1,2,1,0,1.57,3.4,5.5,1.45,3.75,7.0,1.5,3.6,6.5,1.5,3.5,5.4,1.44,3.6,6.5,1.53,3.5,6.0,1.53,3.5,5.5,1.95,1.75,2.05,1.75,1.5,2.32,-0.5,2.08,1.76,-1.0,1.8,2.1,-0.75
2,1,1,0,1.5,3.5,6.0,1.5,3.5,6.75,1.5,3.75,6.75,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7.0,1.44,3.6,6.5,1.85,1.85,1.85,1.95,1.8,2.0,-1.0,1.82,2.02,-1.0,1.85,2.05,-1.0
2,2,1,1,1.72,3.25,4.33,1.8,3.35,4.0,1.77,3.4,4.5,1.8,3.0,4.0,1.62,3.25,5.0,1.73,3.3,4.5,1.7,3.3,4.33,1.85,1.85,1.95,1.85,2.0,1.8,-0.75,1.98,1.86,-0.75,2.05,1.85,-0.75
0,1,0,1,2.87,3.2,2.4,2.85,3.25,2.25,2.9,3.2,2.38,2.5,3.0,2.5,2.8,3.2,2.2,2.88,3.2,2.38,2.75,3.1,2.3,1.9,1.79,2.05,1.75,2.05,1.7,0.0,1.74,2.1,0.25,1.75,2.15,0.25
3,1,1,0,1.66,3.4,4.5,1.6,3.5,5.25,1.67,3.4,5.35,1.6,3.3,4.8,1.67,3.25,4.5,1.67,3.4,4.8,1.66,3.4,4.33,1.79,1.9,1.9,1.9,1.9,1.9,-0.75,1.96,1.88,-0.75,1.95,1.95,-0.75
0,1,0,1,2.3,3.2,2.7,2.4,3.2,2.7,2.45,3.2,2.8,2.4,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.7,2.37,3.1,2.62,1.85,1.85,2.0,1.8,1.8,2.0,0.0,1.78,2.06,0.0,1.775,2.125,0.0
2,3,2,2,2.25,3.25,2.75,2.3,3.2,2.8,2.35,3.2,2.95,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.25,2.8,2.3,3.1,2.75,2.0,1.71,2.2,1.65,2.05,1.77,-0.25,2.04,1.8,-0.25,2.05,1.85,-0.25
1,0,0,0,1.33,4.33,7.5,1.35,4.25,8.0,1.4,4.25,7.75,1.3,4.2,8.0,1.4,3.75,7.0,1.36,4.5,7.0,1.3,4.33,8.0,1.71,2.0,1.7,2.1,1.95,1.85,-1.25,1.98,1.86,-1.25,2.0,1.9,-1.25
3,1,2,0,1.44,3.75,6.5,1.35,4.25,8.0,1.5,3.75,7.0,1.45,3.6,5.8,1.44,3.6,6.5,1.44,4.0,6.5,1.44,3.6,6.5,1.9,1.79,2.0,1.8,1.85,1.95,-1.0,1.92,1.92,-1.0,1.925,1.975,-1.0
0,0,0,0,2.1,3.25,3.0,2.15,3.25,3.05,2.15,3.2,3.33,2.1,2.9,3.2,2.1,3.2,3.0,2.1,3.2,3.2,1.95,3.25,3.3,2.05,1.65,2.1,1.7,1.85,1.95,-0.25,1.9,1.94,-0.25,1.9,2.0,-0.25
2,0,2,0,1.72,3.25,4.33,1.8,3.35,4.0,1.85,3.2,4.25,1.8,3.2,3.7,1.73,3.2,4.33,1.8,3.25,4.2,1.7,3.3,4.33,1.85,1.85,2.05,1.75,1.85,1.83,-0.5,1.9,1.94,-0.5,1.9,2.0,-0.5
3,1,2,1,1.72,3.5,4.0,1.7,3.4,4.55,1.8,3.4,4.33,1.75,3.1,4.2,1.73,3.2,4.33,1.8,3.4,4.0,1.7,3.3,4.33,1.95,1.75,2.2,1.65,1.8,1.9,-0.5,1.88,1.96,-0.5,1.85,2.05,-0.5
2,2,1,0,2.62,3.2,2.37,2.45,3.25,2.6,2.45,3.25,2.75,2.3,3.0,2.7,2.5,2.88,2.62,2.5,3.2,2.6,2.3,3.2,2.62,2.0,1.71,2.2,1.65,1.9,1.9,0.0,2.0,1.84,0.0,2.025,1.875,0.0
1,2,1,2,5.0,3.6,1.66,4.5,3.4,1.7,5.0,3.4,1.67,4.4,3.3,1.65,4.5,3.25,1.67,4.75,3.5,1.7,4.8,3.4,1.6,1.85,1.85,2.0,1.8,1.95,1.85,0.75,1.96,1.88,0.75,2.0,1.9,0.75
4,0,1,0,1.5,3.75,5.5,1.45,3.7,7.0,1.5,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.75,6.0,1.4,3.6,7.5,1.9,1.79,1.9,1.9,1.9,1.9,-1.0,1.92,1.92,-1.0,1.95,1.95,-1.0
3,3,1,2,1.44,4.0,5.5,1.4,4.0,7.25,1.45,4.0,7.0,1.45,3.8,5.4,1.44,3.6,6.5,1.44,3.75,7.0,1.44,3.6,6.5,1.71,2.0,1.8,2.0,2.05,1.75,-1.25,1.86,1.98,-1.0,2.175,1.725,-1.25
0,1,0,1,2.62,3.2,2.37,2.85,3.25,2.25,2.65,3.15,2.55,2.7,2.9,2.4,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2.05,1.65,2.2,1.65,2.0,1.8,0.0,2.02,1.82,0.0,2.05,1.85,0.0
1,1,1,1,1.83,3.3,3.75,1.75,3.35,4.3,1.83,3.3,4.3,1.8,2.9,4.2,1.73,3.2,4.33,1.85,3.25,4.0,1.8,3.25,3.8,2.05,1.65,2.2,1.65,1.83,1.87,-0.5,1.84,2.0,-0.5,1.85,2.05,-0.5
1,3,1,2,2.25,3.25,2.75,2.0,3.3,3.35,2.2,3.25,3.15,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.1,3.0,2.15,3.1,3.0,1.9,1.79,2.05,1.75,1.9,1.9,-0.25,1.96,1.88,-0.25,2.0,1.9,-0.25
1,0,0,0,1.44,4.0,5.5,1.45,3.7,7.0,1.45,4.0,7.0,1.4,3.9,6.0,1.44,3.6,6.5,1.44,4.0,6.5,1.4,3.75,7.0,1.85,1.85,1.8,2.0,2.0,1.8,-1.25,2.06,1.78,-1.25,2.1,1.8,-1.25
3,0,1,0,1.83,3.3,4.33,1.8,3.35,4.0,1.83,3.3,4.2,1.9,3.1,3.5,1.8,3.2,4.0,1.8,3.25,4.33,1.8,3.1,4.0,1.85,1.85,1.95,1.85,1.83,1.85,-0.5,1.74,2.1,-0.5,1.825,2.075,-0.5
1,0,0,0,2.8,3.25,2.2,3.0,3.3,2.15,3.0,3.2,2.25,2.9,3.0,2.2,2.8,3.2,2.2,3.0,3.2,2.2,2.87,3.1,2.2,2.05,1.65,2.25,1.61,1.95,1.85,0.25,1.98,1.86,0.25,2.0,1.9,0.25
2,2,2,1,1.5,3.5,6.0,1.5,3.6,6.3,1.5,3.75,6.5,1.55,3.4,5.0,1.44,3.6,6.5,1.53,3.75,5.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,1.8,2.0,-1.0,1.84,2.0,-1.0,1.85,2.05,-1.0
1,3,0,2,2.1,3.25,3.0,2.0,3.3,3.35,2.1,3.3,3.25,2.0,3.1,3.2,2.0,3.2,3.2,2.05,3.2,3.3,1.95,3.1,3.5,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25
1,0,0,0,1.72,3.25,4.33,1.8,3.35,4.0,1.75,3.3,4.7,1.7,3.1,4.4,1.62,3.25,5.0,1.8,3.25,4.2,1.66,3.3,4.5,2.0,1.71,2.15,1.65,1.75,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5
1,1,0,0,2.0,3.25,3.25,1.95,3.3,3.5,2.0,3.25,3.55,2.0,3.1,3.2,1.91,3.2,3.5,2.05,3.2,3.3,1.95,3.25,3.3,2.05,1.65,2.25,1.61,1.8,2.0,-0.25,1.76,2.08,-0.25,1.85,2.05,-0.25
0,2,0,0,2.37,3.2,2.62,2.35,3.2,2.75,2.4,3.25,2.75,2.3,3.1,2.6,2.38,3.2,2.6,2.3,3.2,2.8,2.4,3.25,2.5,1.95,1.75,2.1,1.7,2.05,1.75,-0.25,2.06,1.78,-0.25,2.1,1.8,-0.25
1,0,0,0,2.1,3.25,3.0,2.1,3.2,3.2,2.0,3.25,3.5,1.8,3.2,3.7,2.1,3.2,3.0,2.05,3.2,3.3,2.1,3.0,3.2,1.95,1.75,2.1,1.7,1.75,2.05,-0.25,2.02,1.82,-0.5,1.725,2.175,-0.25
4,2,3,1,2.3,3.25,3.0,2.3,3.2,2.85,2.35,3.3,2.85,2.3,3.0,2.7,2.2,3.2,2.8,2.38,3.3,2.8,2.25,3.0,2.9,1.9,1.79,2.05,1.75,2.0,1.8,-0.25,1.98,1.86,-0.25,2.075,1.825,-0.25
2,2,2,1,1.44,3.75,6.5,1.45,3.75,7.0,1.45,3.85,7.25,1.4,3.7,6.5,1.5,3.4,6.0,1.44,4.0,6.5,1.4,3.75,7.0,1.9,1.79,1.95,1.85,1.75,2.0,-1.0,2.04,1.8,-1.25,2.1,1.8,-1.25
0,0,0,0,1.83,3.3,4.33,1.95,3.3,3.5,1.85,3.3,4.0,1.85,3.0,3.8,1.73,3.2,4.33,1.85,3.4,4.0,1.8,3.1,4.0,1.95,1.75,2.2,1.65,1.85,1.81,-0.5,1.84,2.0,-0.5,1.875,2.025,-0.5
0,1,0,1,1.44,3.75,6.5,1.5,3.6,6.4,1.45,3.75,7.3,1.4,3.7,6.5,1.44,3.6,6.5,1.44,3.75,7.0,1.44,3.6,6.5,1.79,1.9,1.9,1.9,1.85,1.95,-1.0,1.86,1.98,-1.0,1.925,1.975,-1.0
1,0,1,0,2.37,3.2,2.62,2.3,3.2,2.8,2.4,3.2,2.75,2.4,3.0,2.6,2.4,3.1,2.6,2.4,3.2,2.7,2.3,3.2,2.62,2.05,1.65,2.2,1.65,2.08,1.72,-0.25,2.06,1.78,-0.25,2.125,1.775,-0.25
1,2,0,0,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.2,2.9,2.3,3.0,2.7,2.4,3.25,2.5,2.38,3.2,2.75,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.9,1.9,-0.25,1.98,1.86,-0.25,2.0,1.9,-0.25
2,0,1,0,1.28,5.0,10.0,1.2,6.0,10.0,1.25,5.0,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.25,5.25,11.0,1.25,5.0,8.0,1.65,2.05,1.8,2.0,1.95,1.85,-1.5,2.02,1.82,-1.5,2.025,1.875,-1.5
0,2,0,1,6.0,3.4,1.61,5.25,3.5,1.6,5.4,3.5,1.6,4.4,3.1,1.7,5.0,3.25,1.62,5.25,3.75,1.62,4.8,3.4,1.6,1.75,1.95,1.9,1.9,1.85,1.95,1.0,1.88,1.96,1.0,1.9,2.0,1.0
0,0,0,0,3.5,3.25,1.9,3.35,3.3,2.0,3.5,3.3,2.0,3.3,3.0,2.0,3.4,3.25,1.91,3.4,3.25,2.0,3.2,3.2,2.0,1.85,1.85,1.9,1.9,1.7,2.0,0.5,1.9,1.94,0.5,1.875,2.025,0.5
0,2,0,0,2.37,3.2,2.62,2.3,3.2,2.8,2.3,3.25,2.85,2.3,3.0,2.7,2.38,3.2,2.6,2.3,3.2,2.88,2.2,3.1,2.87,1.85,1.85,1.9,1.9,2.02,1.78,-0.25,2.04,1.8,-0.25,2.1,1.8,-0.25
0,0,0,0,1.9,3.25,3.5,1.95,3.3,3.5,1.91,3.3,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,3.75,1.83,3.2,3.75,1.71,2.0,1.8,2.0,1.91,1.77,-0.5,1.94,1.9,-0.5,2.0,1.9,-0.5
4,1,0,0,1.5,3.5,6.0,1.45,3.7,7.0,1.51,3.6,6.5,1.5,3.5,5.4,1.53,3.5,5.5,1.5,3.6,6.5,1.44,3.75,6.0,1.9,1.79,2.0,1.8,2.02,1.78,-1.0,2.1,1.74,-1.0,2.125,1.775,-1.0
1,0,1,0,2.4,3.2,2.6,2.65,3.25,2.4,2.4,3.2,2.8,2.2,3.0,2.9,2.25,3.2,2.75,2.4,3.2,2.7,2.25,3.25,2.7,2.05,1.65,2.2,1.65,1.77,2.05,0.0,1.8,2.04,0.0,1.825,2.075,0.0
2,1,0,1,1.53,3.6,6.5,1.45,3.75,7.0,1.55,3.7,6.0,1.5,3.5,5.4,1.5,3.4,6.0,1.5,4.0,6.0,1.44,3.75,6.0,1.71,2.0,1.75,2.05,1.7,2.0,-0.75,2.06,1.78,-1.0,2.15,1.75,-1.0
1,3,0,2,2.2,3.25,2.8,2.3,3.2,2.8,2.2,3.2,3.1,2.0,3.1,3.2,1.91,3.2,3.5,2.25,3.2,2.9,2.05,3.2,3.1,1.85,1.85,1.9,1.9,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25
2,3,0,1,1.57,3.6,5.0,1.65,3.45,4.85,1.65,3.5,5.25,1.55,3.4,5.0,1.67,3.25,4.5,1.67,3.4,4.8,1.6,3.4,4.8,1.75,1.95,1.8,2.0,1.9,1.9,-0.75,1.94,1.9,-0.75,1.95,1.95,-0.75
3,1,2,0,1.9,3.25,3.5,1.8,3.35,4.0,1.9,3.25,4.0,1.9,3.0,3.6,1.83,3.2,3.75,1.85,3.25,4.0,1.8,3.3,3.75,1.9,1.79,2.05,1.75,1.9,1.79,-0.5,1.9,1.94,-0.5,1.975,1.925,-0.5
1,0,1,0,1.9,3.25,3.5,1.85,3.3,3.85,2.0,3.2,3.7,2.0,2.8,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.1,4.0,2.0,1.71,2.15,1.66,2.0,1.72,-0.5,2.06,1.78,-0.5,2.125,1.75,-0.5
1,4,1,0,1.53,3.4,6.0,1.5,3.7,6.0,1.6,3.5,5.85,1.5,3.5,5.4,1.57,3.5,5.0,1.53,3.6,6.0,1.5,3.6,5.5,1.95,1.75,2.05,1.75,1.8,2.0,-0.75,1.88,1.96,-0.75,1.9,2.0,-0.75
0,4,0,2,5.5,3.6,1.61,5.25,3.5,1.6,5.25,3.5,1.65,4.6,3.2,1.65,5.0,3.25,1.62,4.75,3.5,1.67,4.8,3.4,1.6,1.95,1.75,1.95,1.85,1.95,1.85,0.75,1.98,1.86,0.75,1.975,1.925,0.75
1,2,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.25,3.2,3.05,2.1,3.1,3.0,2.0,3.2,3.2,2.25,3.25,2.88,2.0,3.4,3.0,2.0,1.71,2.1,1.7,1.95,1.85,-0.25,,,,2.025,1.875,-0.25
2,0,0,0,1.33,4.33,7.5,1.3,4.75,8.2,1.35,4.3,8.5,1.3,4.2,8.0,1.33,4.0,8.0,1.33,4.33,8.5,1.3,4.33,8.0,1.79,1.9,1.85,1.95,1.93,1.64,-1.5,,,,1.85,2.05,-1.25
3,2,1,1,2.6,3.2,2.4,2.6,3.15,2.5,2.65,3.2,2.4,2.5,3.0,2.5,2.6,3.2,2.38,2.7,3.2,2.4,2.62,3.1,2.37,2.0,1.71,2.0,2.0,1.6,1.8,0.0,2.02,1.82,0.0,2.025,1.875,0.0
1,1,0,0,1.9,3.2,3.5,1.9,3.3,3.65,1.9,3.25,3.75,1.85,3.1,3.6,1.8,3.25,3.75,1.91,3.25,3.75,1.8,3.3,3.75,2.0,1.71,2.0,1.8,1.9,1.74,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5
1,1,0,0,4.0,3.4,1.72,4.5,3.45,1.7,4.5,3.35,1.72,4.4,3.3,1.65,4.33,3.4,1.67,4.75,3.4,1.67,5.0,3.3,1.61,2.0,1.71,2.05,1.75,1.92,1.72,0.5,,,,2.15,1.75,0.5
0,2,0,0,4.33,3.3,1.83,4.0,3.4,1.8,3.9,3.3,1.83,3.8,3.1,1.8,3.75,3.25,1.8,4.33,3.6,1.75,4.2,3.25,1.72,1.85,1.85,2.0,1.8,1.79,1.83,0.5,1.94,1.9,0.5,1.975,1.925,0.5
2,0,0,0,1.16,6.5,15.0,1.15,6.5,13.0,1.15,6.0,15.0,1.15,6.0,12.0,1.11,6.5,15.0,1.18,6.5,13.0,1.12,6.5,12.0,1.6,2.15,1.75,2.05,1.85,1.95,-1.75,,,,1.875,2.025,-1.75
0,1,0,1,1.83,3.2,3.75,2.0,3.3,3.35,1.87,3.3,3.75,1.75,3.2,4.0,2.0,3.2,3.2,1.95,3.25,3.6,1.9,3.1,3.6,1.95,1.75,2.05,1.75,1.87,1.76,-0.5,1.98,1.86,-0.5,1.975,1.925,-0.5
3,2,0,1,2.37,3.1,2.62,2.45,3.15,2.65,2.5,3.25,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.5,3.2,2.6,2.62,3.2,2.3,1.95,1.75,1.95,1.85,2.05,1.75,0.0,,,,2.15,1.75,-0.25
1,1,0,0,2.5,3.1,2.5,2.7,3.2,2.4,2.65,3.15,2.45,2.6,3.0,2.4,2.5,3.2,2.5,2.62,3.1,2.5,2.5,3.25,2.4,1.85,1.85,1.9,1.9,1.95,1.85,0.0,1.96,1.88,0.0,2.0,1.9,0.0
2,0,2,0,1.9,3.2,3.5,1.95,3.35,3.45,1.87,3.3,3.75,1.9,3.1,3.5,1.73,3.2,4.33,1.91,3.25,3.75,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.87,1.76,-0.5,1.94,1.9,-0.5,2.0,1.9,-0.5
4,0,2,0,1.4,3.75,7.0,1.4,4.0,7.25,1.42,3.9,7.0,1.45,3.6,5.8,1.44,3.6,6.5,1.44,3.75,7.0,1.4,3.75,7.0,1.85,1.85,2.0,1.8,2.0,1.8,-1.25,2.0,1.84,-1.25,2.05,1.85,-1.25
5,1,2,0,1.72,3.2,4.33,1.7,3.4,4.55,1.75,3.3,4.4,1.7,3.2,4.2,1.73,3.2,4.33,1.8,3.4,4.0,1.72,3.25,4.2,2.0,1.71,2.05,1.75,1.75,1.89,-0.5,1.92,1.92,-0.5,1.9,2.0,-0.5
2,0,0,0,1.83,3.25,3.75,1.9,3.25,3.75,1.95,3.25,3.5,2.0,3.2,3.1,1.83,3.2,3.75,1.95,3.25,3.6,2.0,3.2,3.2,1.79,1.85,1.85,1.95,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5
1,0,1,0,2.4,3.1,3.0,2.2,3.2,3.0,2.35,3.1,2.8,2.4,2.8,2.8,2.25,3.2,2.75,2.4,3.1,2.9,2.3,2.9,2.9,1.95,1.75,1.95,1.85,1.95,1.85,-0.25,2.02,1.82,-0.25,2.025,1.875,-0.25
1,1,0,1,2.2,3.25,2.87,2.15,3.45,2.9,2.2,3.35,2.75,2.3,3.2,2.5,2.1,3.4,2.8,2.2,3.4,2.88,2.4,3.25,2.5,1.95,1.75,1.95,1.85,2.05,1.75,-0.25,,,,2.15,1.75,-0.25
5,0,2,0,1.25,5.5,11.0,1.15,6.5,13.0,1.22,5.5,10.0,1.22,4.8,9.5,1.22,5.0,10.0,1.22,6.0,10.5,1.16,5.5,12.0,1.6,2.15,1.8,2.0,1.9,1.9,-1.5,1.94,1.9,-1.5,1.9,2.0,-1.5
3,1,1,0,2.37,3.2,2.62,2.35,3.3,2.7,2.5,3.25,2.5,2.4,3.2,2.4,2.5,3.25,2.4,2.5,3.3,2.5,2.7,3.3,2.2,1.95,1.75,2.2,1.65,1.8,2.0,0.0,,,,1.825,2.075,0.0
3,0,0,0,1.4,3.75,7.5,1.4,4.0,7.25,1.36,4.25,7.5,1.3,4.2,8.0,1.29,4.5,8.0,1.36,4.33,7.5,1.28,4.5,8.0,1.75,1.95,1.8,2.0,,,,,,,1.6,2.4,-1.0
2,0,2,0,2.1,3.25,3.0,2.05,3.25,3.25,2.1,3.25,3.1,2.1,2.9,3.2,2.1,3.2,3.0,2.1,3.25,3.2,2.05,3.3,3.0,1.95,1.75,2.0,1.8,1.9,1.9,-0.25,,,,1.9,2.0,-0.25
2,0,0,0,1.9,3.25,3.5,2.05,3.2,3.3,2.05,3.2,3.25,1.9,3.2,3.4,1.83,3.2,3.75,2.05,3.2,3.3,2.05,3.4,2.9,2.05,1.65,2.1,1.7,1.85,1.95,-0.25,1.88,1.96,-0.25,1.875,2.025,-0.25
0,2,0,0,2.7,3.2,2.3,2.9,3.2,2.25,2.85,3.25,2.25,2.7,3.0,2.3,2.75,3.2,2.25,2.88,3.25,2.25,2.9,3.2,2.15,1.95,1.75,2.0,1.8,1.95,1.85,0.25,,,,2.0,1.9,0.25
0,2,0,2,2.7,3.2,2.3,2.7,3.2,2.4,2.7,3.2,2.35,2.7,3.0,2.3,2.75,3.2,2.25,2.8,3.25,2.4,2.75,3.2,2.25,1.9,1.79,1.95,1.85,1.75,2.05,0.25,1.76,2.08,0.25,1.75,2.15,0.25
1,1,1,0,6.0,3.6,1.57,7.0,3.75,1.45,6.0,3.6,1.52,5.8,3.6,1.45,7.0,4.0,1.36,6.0,3.6,1.57,6.0,3.4,1.5,1.85,1.85,1.95,1.85,2.25,1.52,0.5,2.12,1.72,0.75,2.15,1.75,0.75
2,2,1,1,3.2,3.25,2.2,3.5,3.3,1.95,3.0,3.3,2.2,3.1,3.2,2.0,3.5,3.2,1.91,3.0,3.4,2.2,2.75,3.2,2.25,1.85,1.85,1.95,1.85,1.9,1.9,0.25,1.96,1.88,0.25,1.95,1.95,0.25
1,2,0,2,2.25,3.2,2.75,2.25,3.25,2.85,2.25,3.25,2.9,2.3,3.1,2.6,2.2,3.2,2.8,2.3,3.25,2.8,2.3,3.2,2.62,1.95,1.71,1.95,1.85,2.25,1.53,-0.5,,,,2.15,1.75,-0.25
2,2,1,1,2.3,3.2,2.62,2.25,3.25,2.85,2.25,3.25,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.25,2.8,2.15,3.2,2.9,1.9,1.79,1.9,1.9,2.25,1.53,-0.5,2.08,1.76,-0.25,2.125,1.775,-0.25
4,3,1,2,2.0,3.2,3.25,2.0,3.25,3.4,2.0,3.4,3.3,2.1,3.0,3.1,1.91,3.5,3.2,2.0,3.4,3.25,2.0,3.4,3.0,1.85,1.85,1.85,1.95,2.0,1.67,-0.5,,,,1.75,2.15,-0.25
2,2,1,2,2.4,3.2,2.5,2.65,3.15,2.45,2.5,3.2,2.6,2.2,3.1,2.8,2.4,3.25,2.5,2.5,3.2,2.6,2.25,3.3,2.62,2.0,1.71,2.15,1.66,1.9,1.9,0.0,,,,1.925,1.975,0.0
2,1,2,0,1.66,3.25,4.5,1.75,3.35,4.3,1.7,3.4,4.65,1.6,3.4,4.6,1.73,3.4,4.0,1.67,3.4,4.75,1.66,3.4,4.33,1.95,1.66,2.05,1.75,1.9,1.9,-0.75,,,,1.925,1.975,-0.75
1,3,0,1,1.83,3.2,3.75,1.8,3.35,4.0,1.85,3.3,4.0,1.8,3.1,3.8,1.8,3.25,3.75,1.85,3.25,4.0,1.8,3.3,3.75,1.95,1.75,2.05,1.75,1.85,1.81,-0.5,,,,1.9,2.0,-0.5
1,0,0,0,1.28,4.33,8.5,1.3,4.75,8.2,1.25,5.0,11.0,1.15,6.0,12.0,1.17,5.5,12.0,1.25,5.0,10.0,1.22,5.0,9.5,1.65,2.05,1.85,1.95,,,,,,,1.875,2.025,-1.5
2,2,0,2,2.2,3.0,3.0,2.0,3.3,3.35,2.2,3.2,3.05,2.1,3.2,2.9,1.83,3.2,3.75,2.2,3.2,3.0,2.0,3.2,3.2,1.95,1.71,2.0,1.8,1.85,1.95,-0.25,,,,1.875,2.025,-0.25
3,2,0,1,1.36,4.0,7.0,1.4,4.0,7.25,1.45,3.75,7.0,1.45,3.6,5.8,1.5,3.4,6.0,1.44,3.75,7.0,1.44,3.75,6.0,1.71,1.95,1.66,2.15,1.45,2.44,-0.5,,,,1.9,2.0,-1.25
0,0,0,0,1.53,3.5,7.0,1.45,3.75,7.0,1.45,3.75,7.0,1.45,3.6,5.8,1.44,3.6,6.5,1.5,4.0,6.0,1.5,3.4,6.0,1.65,2.0,1.65,2.2,1.45,2.44,-0.5,2.0,1.84,-1.0,2.025,1.875,-1.0
2,2,2,0,2.3,3.2,2.62,2.3,3.2,2.8,2.35,3.25,2.7,2.3,3.1,2.6,2.25,3.2,2.75,2.4,3.2,2.7,2.37,3.1,2.62,1.85,1.85,1.9,1.9,2.35,1.47,-0.5,,,,2.175,1.725,-0.25
0,2,0,1,1.4,3.6,7.5,1.3,4.75,8.2,1.33,4.5,8.0,1.3,4.2,8.0,1.36,3.75,8.0,1.33,4.6,7.5,1.3,4.33,8.0,1.6,2.1,1.7,2.1,,,,,,,1.775,2.125,-1.25
3,3,2,2,1.9,3.5,3.75,1.9,3.3,3.65,1.8,3.35,4.0,1.75,3.1,4.2,1.8,3.5,3.5,1.85,3.5,4.0,1.83,3.4,3.5,1.65,2.05,1.66,2.15,1.8,1.82,-0.5,,,,2.05,1.85,-0.5
0,0,0,0,4.0,3.4,1.72,4.0,3.35,1.8,4.0,3.4,1.75,3.5,3.1,1.9,3.5,3.5,1.8,4.0,3.4,1.8,3.75,3.3,1.8,1.8,1.8,1.85,1.95,1.84,1.75,0.5,,,,1.9,2.0,0.75
0,3,0,2,2.37,3.25,2.6,2.45,3.4,2.55,2.3,3.4,2.6,2.2,3.0,2.9,2.25,3.5,2.5,2.4,3.5,2.5,2.37,3.5,2.37,1.71,1.95,1.8,2.0,2.3,1.47,-0.5,,,,1.975,1.925,0.0
0,0,0,0,2.6,3.25,2.37,3.05,3.35,2.1,2.8,3.3,2.25,2.7,3.2,2.2,2.6,3.2,2.38,2.88,3.4,2.2,2.8,3.2,2.2,1.9,1.75,2.0,1.8,1.51,2.25,0.5,1.78,2.06,0.25,1.8,2.1,0.25
2,0,1,0,2.0,3.0,3.5,1.9,3.3,3.65,2.0,3.1,3.6,2.0,2.9,3.4,1.91,3.2,3.5,2.0,3.2,3.5,1.83,3.0,4.0,1.85,1.74,1.9,1.9,2.0,1.67,-0.5,,,,2.0,1.9,-0.5
1,1,1,1,3.2,3.2,2.0,2.85,3.25,2.25,2.8,3.3,2.25,2.9,3.0,2.2,2.75,3.25,2.2,3.2,3.25,2.1,3.0,3.2,2.1,1.83,1.83,1.85,1.95,1.51,2.25,0.5,,,,1.975,1.925,0.25
2,2,0,1,1.72,3.4,4.0,1.7,3.4,4.55,1.72,3.35,4.5,1.85,3.1,3.6,1.8,3.2,4.0,1.75,3.4,4.2,1.72,3.25,4.2,1.85,1.85,1.85,1.95,1.72,1.92,-0.5,,,,2.1,1.8,-0.5
2,0,1,0,1.57,3.5,5.0,1.57,3.4,5.85,1.55,3.6,5.5,1.5,3.5,5.4,1.5,3.4,6.0,1.57,3.4,6.0,1.44,3.6,6.5,1.71,2.0,1.7,2.1,1.55,2.18,-0.5,,,,2.05,1.85,-0.75
1,1,0,0,2.3,3.25,2.6,2.35,3.25,2.7,2.4,3.4,2.55,2.3,3.2,2.5,2.5,3.25,2.4,2.4,3.4,2.7,2.37,3.1,2.62,1.71,2.0,1.6,2.25,2.4,1.46,-0.5,,,,1.925,1.975,0.0
1,1,0,0,2.5,3.25,2.4,2.7,3.25,2.35,2.65,3.25,2.4,2.3,3.0,2.7,2.25,3.2,2.75,2.6,3.2,2.5,2.4,3.25,2.5,1.79,1.9,1.85,1.95,1.46,2.4,0.5,,,,1.95,1.95,0.0
1,0,1,0,1.72,3.25,4.33,1.7,3.4,4.55,1.72,3.35,4.5,1.7,3.1,4.4,1.73,3.2,4.33,1.75,3.4,4.2,1.61,3.4,4.8,1.79,1.9,1.8,2.0,1.72,1.92,-0.5,,,,2.075,1.825,-0.75
