"1.91","3.65","3.7","1.98","3.55","4.6","0.9504","0.994","1.104","1.9","3.3","3.62","1.85","3.3","3.82","0.888","0.924","0.9168","2.0","3.4","3.75","1.9","3.4","4.33","0.9119999","0.952","1.0392","1.9","3.45","3.8","1.9","3.45","3.8","0.9119999","0.966","0.9119999","2.0","3.4","3.75","2.0","3.4","3.75","0.96","0.952","0.9","2.0","3.25","4.0","1.95","3.1","4.5","0.936","0.868","1.08","1.95","3.4","3.75","1.95","3.4","3.75","0.936","0.952","0.9","2.0","3.4","3.75","1.9","3.4","4.75","0.9119999","0.952","1.14","2.0","3.4","3.75","1.95","3.4","3.8","0.936","0.952","0.9119999","1.95","3.3","3.5","1.9","3.35","4.6","0.9119999","0.938","1.104","0.98","-0.5","0.9","0.92","-0.5","1.0","0.93","2.25","0.93","0.94","2.25","0.96","20.0","40.0"
"2.16","3.45","3.9","2.16","3.45","4.0","0.972","1.0005","1.08","2.1","3.2","3.15","2.0","3.2","3.4","0.9","0.928","0.918","2.15","3.25","3.4","2.1","3.3","3.75","0.9449999","0.957","1.0125","2.1","3.2","3.4","2.1","3.2","3.4","0.9449999","0.928","0.918","2.05","3.25","3.7","2.05","3.25","3.7","0.9225","0.9425","0.9990001","2.2","3.2","3.4","2.25","3.1","3.4","1.0125","0.8989999","0.918","2.1","3.2","3.5","2.1","3.2","3.5","0.9449999","0.928","0.9450001","2.3","3.2","3.2","2.15","3.4","3.75","0.9675","0.986","1.0125","2.05","3.3","3.6","2.05","3.3","3.6","0.9225","0.957","0.972","2.25","3.2","2.9","2.16","3.3","3.6","0.972","0.957","0.972","0.95","-0.25","0.93","0.85","-0.25","1.07","0.96","2.25","0.9","0.87","2.25","1.03","10.0","10.0"
"2.04","3.35","3.55","2.18","3.5","3.8","1.0028","0.98","0.95","1.9","3.32","3.6","2.1","3.2","3.15","0.966","0.896","0.7875","2.0","3.4","3.75","2.2","3.3","3.6","1.012","0.924","0.9","2.2","3.3","3.1","2.2","3.3","3.1","1.012","0.924","0.775","1.95","3.4","3.85","1.95","3.4","3.85","0.897","0.952","0.9625","2.0","3.4","3.8","2.25","3.0","3.5","1.035","0.84","0.875","1.95","3.3","3.75","1.95","3.3","3.75","0.897","0.924","0.9375","2.0","3.3","3.8","2.15","3.4","3.8","0.9890001","0.952","0.95","2.0","3.4","3.7","2.0","3.4","3.7","0.92","0.952","0.925","2.05","3.3","3.25","2.14","3.3","3.65","0.9844001","0.924","0.9125","1.08","-0.5","0.8","0.84","-0.25","1.08","0.98","2.25","0.88","0.98","2.5","0.9","00","20.0"
"1.82","3.55","4.5","1.76","3.8","5.8","0.9504001","0.988","1.16","1.73","3.5","4.15","1.65","3.5","4.7","0.891","0.91","0.94","1.8","3.5","4.5","1.72","3.75","5.25","0.9288","0.975","1.05","1.75","3.5","4.5","1.75","3.5","4.5","0.9450001","0.91","0.9","1.75","3.5","4.75","1.75","3.5","4.75","0.9450001","0.91","0.95","1.75","3.6","4.75","1.73","3.3","5.5","0.9342","0.858","1.1","1.85","3.3","4.35","1.85","3.3","4.35","0.9990001","0.858","0.87","1.83","3.4","4.5","1.7","3.8","5.75","0.918","0.988","1.15","1.8","3.6","4.33","1.75","3.6","4.5","0.9450001","0.9359999","0.9","1.8","3.45","3.95","1.72","3.8","5.0","0.9288","0.988","1.0","0.83","-0.5","1.05","0.94","-0.74","0.97","0.93","2.25","0.93","0.87","2.5","1.03","21.0","22.0"
"1.25","4.8","7.4","1.5","4.8","7.8","1.035","0.912","0.936","1.3","4.75","8.0","1.38","4.3","6.8","0.9522","0.817","0.816","1.33","5.5","8.0","1.5","4.5","6.5","1.035","0.855","0.78","1.4","4.4","7.3","1.4","4.4","7.3","0.966","0.836","0.876","1.3","5.5","9.0","1.3","5.5","9.0","0.897","1.045","1.08","1.33","5.0","9.0","1.5","4.0","7.0","1.035","0.76","0.84","1.28","5.0","10.0","1.28","5.0","10.0","0.8832","0.95","1.2","1.25","6.0","10.0","1.5","4.5","7.5","1.035","0.855","0.9","1.3","5.75","8.5","1.3","5.75","8.5","0.897","1.0925","1.02","1.25","5.5","8.45","1.43","4.65","7.8","0.9866999","0.8835","0.936","1.0","-1.75","0.88","0.98","-1.25","0.93","0.88","3.0","0.98","0.9","2.75","1.0","10.0","21.0"
"1.84","3.45","4.1","1.93","3.7","4.5","0.9843","0.9990001","0.99","1.75","3.5","4.05","1.9","3.4","3.5","0.969","0.918","0.77","1.83","3.5","4.33","1.95","3.5","4.2","0.9945","0.9450001","0.924","1.75","3.5","4.5","1.75","3.5","4.5","0.8925","0.9450001","0.99","1.8","3.5","4.5","1.8","3.5","4.5","0.918","0.9450001","0.99","1.8","3.6","4.4","2.0","3.2","4.0","1.02","0.864","0.88","1.8","3.3","4.5","1.8","3.3","4.5","0.918","0.891","0.99","1.9","3.4","4.0","2.0","3.5","4.2","1.02","0.9450001","0.924","1.8","3.5","4.33","1.8","3.5","4.33","0.918","0.9450001","0.9526","1.91","3.35","3.6","2.02","3.5","3.85","1.0302","0.9450001","0.847","0.94","-0.5","0.94","1.04","-0.5","0.88","1.03","2.5","0.83","1.0","2.5","0.9","11.0","22.0"
"2.44","3.35","2.9","2.74","3.25","3.05","1.0412","0.975","1.0065","2.35","3.1","2.8","2.45","3.05","2.7","0.931","0.915","0.891","2.4","3.2","3.0","2.5","3.2","3.0","0.95","0.96","0.99","2.4","3.15","2.9","2.4","3.15","2.9","0.912","0.9450001","0.9570001","2.4","3.2","3.0","2.4","3.2","3.0","0.912","0.96","0.99","2.6","3.0","2.9","2.7","3.0","2.8","1.026","0.9","0.924","2.4","3.2","2.85","2.4","3.2","2.85","0.912","0.96","0.9405","2.5","3.3","2.75","2.7","3.25","2.87","1.026","0.975","0.9471","2.5","3.3","2.75","2.5","3.2","2.88","0.95","0.96","0.9504001","2.45","3.25","2.6","2.66","3.15","2.85","1.0108","0.9450001","0.9405","0.8","0.0","1.08","0.88","0.0","1.04","1.03","2.25","0.83","1.05","2.25","0.85","21.0","31.0"
"6.2","4.4","1.6","7.8","4.6","1.51","1.092","1.058","0.9513","6.0","3.8","1.48","7.0","4.5","1.35","0.98","1.035","0.8505","6.0","4.0","1.55","8.0","4.33","1.44","1.12","0.9959","0.9072","5.6","3.9","1.55","5.6","3.9","1.55","0.784","0.897","0.9765","6.5","3.85","1.55","6.5","3.85","1.55","0.91","0.8855","0.9765","6.5","4.2","1.5","7.5","4.2","1.44","1.05","0.966","0.9072","5.5","3.75","1.6","5.5","3.75","1.6","0.77","0.8625","1.008","6.0","3.75","1.57","9.0","5.0","1.4","1.26","1.15","0.882","5.75","3.8","1.57","5.75","3.8","1.57","0.805","0.874","0.9891","5.2","3.8","1.55","8.3","4.9","1.39","1.162","1.127","0.8757","0.88","1.0","1.0","1.04","1.25","0.88","0.95","2.75","0.91","0.9","2.75","1.0","00","02"
"1.71","4.2","5.0","1.68","4.2","5.8","0.9575999","1.05","1.044","1.58","3.65","5.05","1.58","3.65","5.05","0.9006","0.9125","0.9090001","1.72","3.6","4.8","1.7","3.75","5.5","0.969","0.9375","0.99","1.65","3.6","5.1","1.65","3.6","5.1","0.9405","0.9","0.918","1.67","3.65","5.25","1.67","3.65","5.25","0.9518999","0.9125","0.9450001","1.65","3.8","5.0","1.7","3.4","5.5","0.969","0.85","0.99","1.75","3.5","4.5","1.67","3.7","5.0","0.9518999","0.925","0.9","1.72","3.5","5.0","1.72","3.9","5.25","0.9804","0.975","0.9450001","1.75","3.6","4.5","1.61","3.75","5.5","0.9177","0.9375","0.99","1.75","3.5","4.1","1.68","3.9","5.2","0.9575999","0.975","0.936","0.98","-0.75","0.9","0.88","-0.75","1.04","1.03","2.75","0.83","0.96","2.75","0.94","10.0","20.0"
"1.75","3.65","4.8","1.66","4.1","6.0","0.9296","1.025","1.14","1.68","3.6","4.3","1.45","4.3","5.45","0.812","1.075","1.0355","1.66","3.6","5.0","1.57","4.33","6.0","0.8792","1.0825","1.14","1.7","3.6","4.7","1.7","3.6","4.7","0.952","0.9","0.8929999","1.8","3.5","4.5","1.7","3.75","4.75","0.952","0.9375","0.9025","1.83","3.8","4.0","1.61","3.6","6.0","0.9016","0.9","1.14","1.72","3.6","4.5","1.7","3.7","4.75","0.952","0.925","0.9025","1.72","3.5","5.0","1.57","4.5","6.0","0.8792","1.125","1.14","1.75","3.6","4.5","1.7","3.8","4.75","0.952","0.95","0.9025","1.74","3.5","4.15","1.57","4.3","5.8","0.8792","1.075","1.102","0.77","-0.5","1.12","0.94","-1.0","0.97","0.75","2.75","1.12","0.87","2.75","1.03","10.0","21.0"
"2.12","3.4","3.45","2.3","3.5","3.5","1.012","0.98","0.98","2.05","3.28","3.2","2.15","3.25","3.0","0.946","0.91","0.84","2.0","3.4","3.4","2.37","3.4","3.0","1.0428","0.952","0.84","2.1","3.3","3.3","2.1","3.3","3.3","0.924","0.924","0.924","2.1","3.4","3.4","2.1","3.4","3.4","0.924","0.952","0.952","2.15","3.4","3.3","2.4","3.2","3.0","1.056","0.896","0.84","1.87","3.4","4.0","2.15","3.4","3.25","0.946","0.952","0.91","2.0","3.5","3.6","2.45","3.4","3.1","1.078","0.952","0.868","2.15","3.4","3.25","2.15","3.4","3.25","0.946","0.952","0.91","2.02","3.3","3.3","2.48","3.35","2.95","1.0912","0.938","0.826","1.05","-0.5","0.83","1.13","-0.25","0.8","0.88","2.5","0.98","1.06","2.5","0.84","10.0","10.0"
"1.93","3.5","4.0","1.95","3.65","4.5","0.975","0.9855","1.035","1.85","3.35","3.75","1.85","3.35","3.75","0.925","0.9045","0.8625","1.9","3.4","4.2","1.85","3.6","4.5","0.925","0.972","1.035","1.9","3.45","3.8","1.9","3.45","3.8","0.95","0.9315001","0.874","1.9","3.5","4.0","1.9","3.5","4.0","0.95","0.9450001","0.92","1.95","3.4","4.0","1.85","3.4","4.33","0.925","0.918","0.9959","1.95","3.3","3.75","1.95","3.3","3.75","0.975","0.891","0.8625","1.9","3.4","4.0","1.85","3.75","4.5","0.925","1.0125","1.035","1.91","3.5","3.8","1.91","3.5","3.8","0.955","0.9450001","0.874","1.88","3.12","4.02","1.86","3.55","4.5","0.93","0.9585","1.035","0.88","-0.5","1.0","0.86","-0.85","1.06","1.06","2.5","0.8","0.87","2.5","1.03","10.0","20.0"
"1.39","5.4","10.0","1.47","4.8","8.2","0.9996001","0.96","0.984","1.3","4.75","8.0","1.4","4.0","7.0","0.952","0.8","0.84","1.36","4.75","8.5","1.44","4.75","8.0","0.9792001","0.95","0.96","1.3","5.0","9.0","1.35","4.8","7.6","0.918","0.96","0.9119999","1.33","5.0","9.0","1.35","4.75","8.5","0.918","0.95","1.02","1.35","4.8","9.0","1.44","4.2","7.5","0.9792001","0.84","0.9","1.36","4.75","8.0","1.4","4.5","7.5","0.952","0.9","0.9","1.3","5.5","9.0","1.4","5.1","8.5","0.952","1.02","1.02","1.3","5.25","8.5","1.36","4.75","8.0","0.9248","0.95","0.96","1.3","5.0","7.6","1.42","4.95","7.2","0.9656","0.9899999","0.864","0.83","-1.5","1.05","0.96","-1.25","0.95","0.8","2.75","1.06","1.05","3.0","0.85","11.0","22.0"
"1.57","4.3","7.0","1.62","4.2","6.6","0.9720001","1.008","1.056","1.48","3.8","6.0","1.48","3.8","6.0","0.8880001","0.9119999","0.96","1.57","4.0","5.5","1.6","4.0","6.0","0.96","0.96","0.96","1.65","3.6","5.1","1.65","3.6","5.1","0.99","0.864","0.816","1.53","4.0","6.25","1.55","3.85","6.25","0.93","0.924","1.0","1.55","4.0","6.0","1.57","3.75","6.5","0.9420001","0.9","1.04","1.57","4.0","5.5","1.62","3.7","5.5","0.9720001","0.888","0.88","1.53","4.0","6.0","1.57","4.33","6.5","0.9420001","1.0392","1.04","1.55","4.0","5.75","1.55","4.0","6.0","0.93","0.96","0.96","1.5","4.0","5.4","1.5","4.35","6.5","0.9","1.044","1.04","0.85","-1.0","1.03","0.85","-1.0","1.07","0.98","2.75","0.88","0.8","2.5","1.11","10.0","30.0"
"2.88","3.45","2.68","2.9","3.45","2.7","1.015","1.0005","0.9720001","2.52","3.2","2.52","2.54","3.2","2.5","0.889","0.928","0.9","2.7","3.2","2.7","2.8","3.25","2.62","0.98","0.9425","0.9432","2.6","3.2","2.6","2.6","3.2","2.6","0.91","0.928","0.936","2.65","3.25","2.65","2.65","3.25","2.65","0.9275","0.9425","0.9540001","2.7","3.1","2.7","2.75","3.1","2.7","0.9625","0.8989999","0.9720001","2.7","3.0","2.7","2.7","3.0","2.7","0.945","0.87","0.9720001","2.6","3.4","2.6","2.75","3.3","2.8","0.9625","0.957","1.008","2.62","3.3","2.62","2.7","3.2","2.65","0.945","0.928","0.9540001","2.5","3.25","2.55","2.7","3.25","2.75","0.945","0.9425","0.99","0.9","0.0","0.98","0.92","0.0","1.0","0.96","2.25","0.9","1.06","2.5","0.84","00","13"
"1.48","4.8","8.0","1.5","4.9","7.4","0.975","1.029","1.036","1.4","4.3","6.3","1.4","4.3","6.3","0.91","0.903","0.882","1.5","4.2","6.5","1.5","4.5","6.5","0.975","0.945","0.91","1.45","4.0","7.0","1.45","4.0","7.0","0.9425","0.84","0.98","1.45","4.25","7.5","1.45","4.25","7.5","0.9425","0.8925","1.05","1.5","4.4","6.0","1.5","4.0","7.0","0.975","0.84","0.98","1.45","4.33","6.5","1.45","4.33","6.5","0.9425","0.9093","0.91","1.5","4.33","6.0","1.44","5.0","7.5","0.936","1.05","1.05","1.45","4.33","6.5","1.45","4.33","6.5","0.9425","0.9093","0.91","1.5","4.0","5.4","1.45","4.85","6.75","0.9425","1.0185","0.945","0.85","-1.0","1.03","1.02","-1.25","0.9","0.8","2.75","1.06","0.8","3.0","1.11","21.0","41.0"
"2.22","3.6","3.6","2.2","3.65","3.55","0.968","1.022","0.994","2.1","3.32","3.05","2.05","3.32","3.16","0.902","0.9296","0.8848","2.15","3.4","3.4","2.15","3.4","3.5","0.946","0.952","0.98","2.1","3.3","3.3","2.1","3.3","3.3","0.924","0.924","0.924","2.15","3.4","3.3","2.1","3.4","3.4","0.924","0.952","0.952","2.15","3.4","3.3","2.15","3.2","3.5","0.946","0.896","0.98","2.2","3.25","3.2","2.2","3.3","3.25","0.968","0.924","0.91","2.25","3.4","3.1","2.1","3.6","3.75","0.924","1.008","1.05","2.15","3.5","3.25","2.15","3.4","3.3","0.946","0.952","0.924","2.15","3.3","3.0","2.11","3.5","3.55","0.9283999","0.98","0.994","0.85","-0.25","1.03","0.84","-0.25","1.08","0.95","2.5","0.91","0.99","2.75","0.91","00","10"
"10.0","5.1","1.41","8.8","4.8","1.46","1.056","1.008","0.9928001","8.0","4.5","1.32","6.38","4.1","1.42","0.7656","0.8609999","0.9656","8.5","4.5","1.4","7.5","4.5","1.44","0.9","0.945","0.9792001","7.5","4.6","1.37","7.5","4.6","1.37","0.9","0.966","0.9316","8.5","4.5","1.38","8.5","4.5","1.38","1.02","0.945","0.9384","8.0","4.5","1.4","7.0","4.0","1.5","0.84","0.84","1.02","8.0","4.75","1.36","8.0","4.4","1.4","0.96","0.924","0.952","7.5","5.0","1.36","8.0","4.75","1.45","0.96","0.9974999","0.9860001","7.5","4.8","1.36","7.5","4.8","1.36","0.9","1.008","0.9248","7.0","4.6","1.35","7.75","4.5","1.45","0.93","0.945","0.9860001","0.77","1.5","1.12","0.86","1.25","1.06","0.8","2.5","1.06","0.95","2.5","0.95","01","12"
"1.58","4.3","7.0","1.56","4.3","7.8","0.9516","1.032","1.17","1.5","3.8","5.7","1.4","3.75","7.8","0.854","0.9","1.17","1.61","3.75","5.5","1.53","4.0","7.0","0.9333","0.96","1.05","1.65","3.6","5.1","1.65","3.6","5.1","1.0065","0.864","0.765","1.55","4.0","6.0","1.57","3.85","6.0","0.9577001","0.924","0.9","1.6","4.0","5.5","1.53","3.75","7.0","0.9333","0.9","1.05","1.57","3.75","6.0","1.62","3.75","5.25","0.9882","0.9","0.7875","1.57","3.8","6.0","1.5","4.5","7.5","0.915","1.08","1.125","1.55","3.9","6.0","1.55","3.8","6.5","0.9455","0.9119999","0.975","1.6","3.7","4.85","1.49","4.3","7.4","0.9089","1.032","1.11","0.77","-0.75","1.12","0.8","-1.0","1.13","0.98","2.5","0.88","0.94","2.5","0.96","30.0","80.0"
"6.4","4.3","1.61","6.2","4.3","1.64","1.054","1.032","0.9675999","5.1","3.8","1.55","6.45","4.1","1.42","1.0965","0.984","0.8378","5.5","4.0","1.61","6.5","4.0","1.57","1.105","0.96","0.9263","4.7","3.6","1.7","4.7","3.6","1.7","0.799","0.864","1.003","5.75","4.0","1.57","5.75","4.0","1.57","0.9775","0.96","0.9263","5.0","4.2","1.6","7.0","3.75","1.53","1.19","0.9","0.9026999","5.5","3.75","1.6","5.5","3.75","1.6","0.935","0.9","0.9439999","5.5","4.0","1.57","7.0","4.33","1.53","1.19","1.0392","0.9026999","5.5","4.0","1.57","5.5","4.0","1.57","0.935","0.96","0.9263","4.85","3.7","1.6","6.4","4.15","1.55","1.088","0.996","0.9144999","0.83","1.0","1.05","1.02","1.0","0.9","0.85","2.75","1.01","0.93","2.75","0.97","00","23"
"2.56","3.4","3.1","2.42","3.35","3.4","0.9438","0.9714999","1.088","2.35","3.23","2.7","2.25","3.15","2.9","0.8774999","0.9135","0.928","2.3","3.3","3.1","2.37","3.2","3.25","0.9242999","0.928","1.04","2.4","3.2","2.85","2.4","3.2","2.85","0.936","0.928","0.9119999","2.35","3.25","3.0","2.35","3.25","3.0","0.9164999","0.9425","0.96","2.5","3.2","2.87","2.3","3.2","3.2","0.897","0.928","1.024","2.5","3.1","2.9","2.5","3.1","2.9","0.975","0.8989999","0.928","2.62","3.3","2.62","2.4","3.3","3.25","0.936","0.957","1.04","2.4","3.25","2.88","2.4","3.25","2.88","0.936","0.9425","0.9216","2.5","3.25","2.55","2.36","3.2","3.3","0.9203999","0.928","1.056","0.88","0.0","1.0","1.01","-0.25","0.91","0.98","2.25","0.88","1.05","2.25","0.85","11.0","21.0"
"4.9","3.95","1.8","5.2","4.1","1.75","1.04","1.025","0.9625","4.4","3.68","1.65","4.4","3.68","1.65","0.8800001","0.92","0.9075","4.5","4.0","1.7","4.8","3.8","1.75","0.96","0.95","0.9625","4.7","3.6","1.7","4.7","3.6","1.7","0.94","0.9","0.9350001","4.5","4.0","1.7","4.5","4.0","1.7","0.9","1.0","0.9350001","4.4","3.8","1.75","4.8","3.4","1.8","0.96","0.85","0.99","4.25","3.75","1.75","4.6","4.0","1.75","0.92","1.0","0.9625","4.2","4.0","1.72","4.75","3.8","1.8","0.95","0.95","0.99","4.33","3.8","1.73","4.75","3.8","1.7","0.95","0.95","0.9350001","4.05","3.55","1.75","5.0","3.9","1.72","1.0","0.975","0.946","0.9","0.75","0.98","0.97","0.75","0.94","1.06","3.0","0.8","1.04","2.75","0.86","10.0","22.0"
"1.36","5.1","10.0","1.46","5.0","8.6","0.9928001","1.0","1.032","1.35","4.3","7.6","1.32","4.5","8.0","0.8976001","0.9","0.96","1.4","4.5","7.5","1.4","5.0","8.0","0.952","1.0","0.96","1.35","4.8","7.6","1.42","4.6","6.7","0.9656","0.92","0.804","1.35","4.75","9.0","1.37","4.75","9.0","0.9316","0.95","1.08","1.4","4.5","7.0","1.4","4.5","8.0","0.952","0.9","0.96","1.34","5.0","8.0","1.4","4.4","7.5","0.952","0.8800001","0.9","1.33","5.0","9.0","1.4","5.25","8.5","0.952","1.05","1.02","1.33","5.0","8.5","1.36","4.75","8.0","0.9248","0.95","0.96","1.3","4.8","8.1","1.4","4.95","8.0","0.952","0.9899999","0.96","0.98","-1.5","0.9","0.82","-1.25","1.11","0.8","2.75","1.06","0.95","3.0","0.95","00","00"
"6.0","3.85","1.55","6.4","4.6","1.58","1.088","1.058","0.9638001","5.8","4.1","1.45","6.0","4.6","1.38","1.02","1.058","0.8418","5.5","4.2","1.57","6.0","4.33","1.57","1.02","0.9959","0.9577001","5.6","3.9","1.55","5.4","3.7","1.6","0.918","0.851","0.976","6.25","4.0","1.53","5.75","4.25","1.55","0.9775","0.9775","0.9455","5.5","4.0","1.55","6.0","4.0","1.57","1.02","0.92","0.9577001","5.5","4.1","1.55","5.5","4.2","1.62","0.935","0.966","0.9882","6.0","4.33","1.5","6.5","4.5","1.53","1.105","1.035","0.9333","5.5","4.2","1.53","5.0","4.2","1.57","0.85","0.966","0.9577001","5.4","4.0","1.5","6.0","4.7","1.52","1.02","1.081","0.9272","1.03","1.0","0.85","1.07","1.0","0.85","0.8","2.75","1.06","1.07","3.25","0.83","10.0","21.0"
"1.92","3.35","3.6","1.9","3.7","4.6","0.969","0.9990001","1.012","1.85","3.35","3.75","1.78","3.35","4.05","0.9078","0.9045","0.891","1.95","3.4","3.8","1.85","3.5","4.5","0.9435","0.9450001","0.99","1.9","3.45","3.8","1.9","3.45","3.8","0.969","0.9315001","0.836","1.85","3.5","4.25","1.85","3.5","4.25","0.9435","0.9450001","0.935","1.85","3.3","4.2","1.85","3.4","4.5","0.9435","0.918","0.99","1.87","3.5","4.0","1.91","3.4","4.0","0.9741","0.918","0.88","1.9","3.5","4.0","1.85","3.75","4.5","0.9435","1.0125","0.99","1.85","3.5","4.0","1.85","3.4","4.33","0.9435","0.918","0.9526","1.87","3.4","3.7","1.82","3.6","4.6","0.9282","0.972","1.012","0.9","-0.5","0.98","0.82","-0.5","1.11","0.88","2.25","0.98","1.04","2.5","0.86","02","22"
"5.0","3.75","1.62","5.2","3.95","1.8","0.988","1.027","0.99","4.8","3.8","1.58","3.92","3.6","1.75","0.7448","0.9359999","0.9625","4.5","3.75","1.72","4.5","3.75","1.8","0.855","0.975","0.99","4.9","3.7","1.65","4.5","3.5","1.75","0.855","0.91","0.9625","5.5","3.85","1.6","5.0","3.75","1.7","0.95","0.975","0.9350001","4.8","3.75","1.65","4.5","3.4","1.85","0.855","0.884","1.0175","5.0","3.75","1.67","4.75","3.5","1.75","0.9025","0.91","0.9625","5.0","3.75","1.66","4.75","3.8","1.8","0.9025","0.988","0.99","5.0","3.7","1.7","4.75","3.7","1.73","0.9025","0.962","0.9515001","4.35","3.55","1.7","4.4","3.7","1.83","0.836","0.962","1.0065","0.98","0.75","0.9","0.84","0.75","1.08","1.08","2.75","0.78","1.06","2.75","0.84","01","02"
"1.66","3.6","5.3","1.59","4.3","7.2","0.9699001","1.032","1.08","1.5","3.85","5.6","1.45","3.9","6.3","0.8845","0.936","0.9450001","1.66","3.5","5.5","1.57","4.0","6.5","0.9577001","0.96","0.975","1.6","3.8","5.2","1.6","3.8","5.2","0.976","0.9119999","0.78","1.55","4.0","6.0","1.55","3.8","6.75","0.9455","0.9119999","1.0125","1.6","3.6","5.5","1.57","3.6","6.5","0.9577001","0.864","0.975","1.65","3.75","5.0","1.57","3.8","6.0","0.9577001","0.9119999","0.9","1.7","3.4","5.5","1.6","4.0","6.5","0.976","0.96","0.975","1.67","3.75","5.25","1.53","3.8","6.0","0.9333","0.9119999","0.9","1.7","3.55","4.35","1.59","3.9","6.5","0.9699001","0.936","0.975","0.88","-0.75","1.0","1.04","-1.0","0.88","0.93","2.25","0.93","0.98","2.5","0.92","10.0","10.0"
"4.6","3.65","1.85","4.3","3.65","1.99","0.9890001","0.9855","0.995","4.05","3.5","1.75","3.4","3.35","1.95","0.7820001","0.9045","0.975","4.2","3.5","1.85","4.0","3.6","1.95","0.92","0.972","0.975","4.2","3.5","1.8","4.0","3.45","1.85","0.92","0.9315001","0.925","4.5","3.5","1.8","4.25","3.5","1.85","0.9775","0.9450001","0.925","4.33","3.6","1.75","4.2","3.1","2.0","0.966","0.837","1.0","4.1","3.5","1.85","4.0","3.5","2.0","0.92","0.9450001","1.0","4.0","3.6","1.85","3.9","3.5","2.05","0.897","0.9450001","1.025","4.0","3.4","1.85","4.0","3.5","1.85","0.92","0.9450001","0.925","3.75","3.4","1.85","3.95","3.4","2.05","0.9085","0.918","1.025","1.0","0.5","0.88","0.86","0.5","1.06","1.03","2.5","0.83","0.99","2.5","0.91","12.0","13.0"
"2.88","3.35","2.58","2.92","3.45","2.66","0.9636","0.966","1.0108","2.55","3.28","2.45","2.6","3.2","2.45","0.858","0.896","0.931","2.75","3.4","2.5","2.8","3.25","2.62","0.924","0.91","0.9955999","2.6","3.2","2.6","2.75","3.3","2.4","0.9075","0.924","0.912","2.75","3.3","2.5","2.75","3.4","2.45","0.9075","0.952","0.931","2.62","3.3","2.5","2.75","3.0","2.75","0.9075","0.84","1.045","2.75","3.25","2.5","2.85","3.4","2.5","0.9405","0.952","0.95","2.6","3.4","2.62","2.87","3.3","2.7","0.9471","0.924","1.026","2.65","3.3","2.6","2.75","3.3","2.45","0.9075","0.924","0.931","2.5","3.25","2.55","2.8","3.3","2.64","0.924","0.924","1.0032","0.9","0.0","0.98","1.01","0.0","0.91","0.98","2.5","0.88","0.83","2.25","1.07","00","11"
"1.64","4.0","5.7","1.69","4.1","5.8","0.9633","1.025","1.044","1.68","3.68","4.2","1.44","4.2","5.8","0.8208","1.05","1.044","1.65","3.8","5.0","1.61","3.8","5.5","0.9177","0.95","0.99","1.65","3.6","5.1","1.7","3.6","4.7","0.969","0.9","0.846","1.65","3.85","5.0","1.65","3.85","5.0","0.9405","0.9625","0.9","1.7","3.75","4.4","1.57","4.0","5.5","0.8949","1.0","0.99","1.65","3.8","5.0","1.62","3.9","5.0","0.9234","0.975","0.9","1.66","3.75","5.0","1.55","4.33","6.5","0.8835","1.0825","1.17","1.65","3.8","5.0","1.55","4.1","5.5","0.8835","1.025","0.99","1.6","3.7","4.85","1.52","4.4","6.3","0.8664","1.1","1.134","1.12","-1.0","0.77","0.92","-1.0","1.0","0.8","2.5","1.06","0.87","2.75","1.03","10.0","12.0"
"1.91","3.55","4.1","1.91","3.85","4.5","0.955","1.0395","1.035","1.88","3.33","3.65","1.8","3.3","4.05","0.9","0.891","0.9315001","1.9","3.4","4.2","1.85","3.5","4.5","0.925","0.9450001","1.035","1.85","3.45","4.0","1.85","3.45","4.0","0.925","0.9315001","0.92","1.9","3.5","4.0","1.85","3.6","4.0","0.925","0.972","0.92","1.95","3.5","3.6","1.85","3.5","4.33","0.925","0.9450001","0.9959","1.87","3.5","4.0","1.85","3.6","4.5","0.925","0.972","1.035","1.85","3.5","4.2","1.85","3.8","4.5","0.925","1.026","1.035","1.91","3.5","3.8","1.85","3.6","4.0","0.925","0.972","0.92","1.82","3.4","3.9","1.83","3.6","4.6","0.915","0.972","1.058","0.85","-0.5","1.03","0.83","-0.5","1.09","0.81","2.25","1.05","1.06","2.75","0.84","10.0","20.0"
"2.54","3.3","3.15","2.42","3.4","3.35","0.9922","0.986","1.005","2.33","3.2","2.75","2.2","3.1","3.05","0.902","0.8989999","0.915","2.5","3.2","2.8","2.4","3.25","3.1","0.984","0.9425","0.93","2.3","3.3","2.9","2.4","3.2","2.85","0.984","0.928","0.855","2.5","3.25","2.8","2.25","3.25","3.25","0.9225","0.9425","0.975","2.3","3.1","3.1","2.3","3.2","3.2","0.943","0.928","0.96","2.4","3.25","2.9","2.35","3.2","3.3","0.9635","0.928","0.99","2.5","3.2","2.87","2.3","3.4","3.4","0.943","0.986","1.02","2.4","3.25","2.95","2.3","3.25","3.1","0.943","0.9425","0.93","2.45","3.25","2.6","2.28","3.25","3.4","0.9348","0.9425","1.02","0.85","0.0","1.03","0.98","-0.25","0.93","1.01","2.25","0.85","1.0","2.25","0.9","10.0","20.0"
